ID,Day,timestep,numlanes,length,freeflowspeed,jamdensity,currentspeed,currentdensity,currenttraveltime,maxcapacity,currentflow
1,1,2100,2,0.0752640515565872,60,172.725219726562,48.75,7.70438105103739,0.0926326736807823,5181.7568359375,751.177152476146
1,1,2160,2,0.0752640515565872,60,172.725219726562,37.5,13.3614684183957,0.120422475039959,5181.7568359375,1002.11013137967
1,1,2220,2,0.0752640515565872,60,172.725219726562,48.75,5.65708736735826,0.0926326736807823,5181.7568359375,551.566018317431
1,1,2280,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,2340,2,0.0752640515565872,60,172.725219726562,52.5,3.60979368367913,0.086016058921814,5181.7568359375,379.028336786309
1,1,2400,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,2460,2,0.0752640515565872,60,172.725219726562,45,9.26688105103739,0.100352063775063,5181.7568359375,834.019294593365
1,1,2520,2,0.0752640515565872,60,172.725219726562,48.75,7.70438105103739,0.0926326736807823,5181.7568359375,751.177152476146
1,1,2580,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,2640,2,0.0752640515565872,60,172.725219726562,37.5,12.8766747347165,0.120422475039959,5181.7568359375,965.750605103739
1,1,2700,2,0.0752640515565872,60,172.725219726562,48.75,5.65708736735826,0.0926326736807823,5181.7568359375,551.566018317431
1,1,2760,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,2820,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,2880,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,2940,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3000,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,1,3060,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3120,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3180,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3240,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3300,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3360,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3420,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3480,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3540,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3600,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3660,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3720,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3780,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,1,3840,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,900,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,960,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1020,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1080,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1140,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1200,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1260,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1320,2,0.0752640515565872,60,172.725219726562,56.25,2.04729368367913,0.0802816525101662,5181.7568359375,230.320539413902
1,2,1380,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1440,2,0.0752640515565872,60,172.725219726562,56.25,2.04729368367913,0.0802816525101662,5181.7568359375,230.320539413902
1,2,1500,2,0.0752640515565872,60,172.725219726562,48.75,5.65708736735826,0.0926326736807823,5181.7568359375,551.566018317431
1,2,1560,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1620,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1680,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,1740,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,2,1800,2,0.0752640515565872,60,172.725219726562,52.5,3.60979368367913,0.086016058921814,5181.7568359375,379.028336786309
1,2,1860,2,0.0752640515565872,60,172.725219726562,37.5,30.8175242041496,0.120422475039959,5181.7568359375,2311.31431531122
1,2,1920,2,0.0752640515565872,60,172.725219726562,22.5,80.3850484082991,0.200704127550125,5181.7568359375,3617.32717837346
1,2,1980,2,0.0752640515565872,60,172.725219726562,52.5,16.378349469433,0.086016058921814,5181.7568359375,1719.72669429047
1,2,2040,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,2100,2,0.0752640515565872,60,172.725219726562,41.25,17.4560557857539,0.10947497934103,5181.7568359375,1440.1246023247
1,2,2160,2,0.0752640515565872,60,172.725219726562,52.5,12.2837621020748,0.086016058921814,5181.7568359375,1289.79502071785
1,2,2220,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,2280,2,0.0752640515565872,60,172.725219726562,41.25,10.3445873673583,0.10947497934103,5181.7568359375,853.428457807057
1,2,2340,2,0.0752640515565872,60,172.725219726562,37.5,12.8766747347165,0.120422475039959,5181.7568359375,965.750605103739
1,2,2400,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,2460,2,0.0752640515565872,60,172.725219726562,41.25,11.3141747347165,0.10947497934103,5181.7568359375,933.419415614113
1,2,2520,2,0.0752640515565872,60,172.725219726562,56.25,2.04729368367913,0.0802816525101662,5181.7568359375,230.320539413902
1,2,2580,2,0.0752640515565872,60,172.725219726562,56.25,4.09458736735826,0.0802816525101662,5181.7568359375,460.641078827804
1,2,2640,2,0.0752640515565872,60,172.725219726562,33.75,11.9070873673583,0.133802756667137,5181.7568359375,803.728397296683
1,2,2700,2,0.0752640515565872,60,172.725219726562,48.75,7.21958736735826,0.0926326736807823,5181.7568359375,703.909768317431
1,2,2760,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,2820,2,0.0752640515565872,60,172.725219726562,52.5,4.09458736735826,0.086016058921814,5181.7568359375,429.931673572618
1,2,2880,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,2,2940,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3000,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3060,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3120,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3180,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3240,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3300,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3360,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3420,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3480,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3540,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3600,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3660,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3720,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3780,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,2,3840,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,900,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,960,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,3,1020,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,1080,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,1140,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,1200,2,0.0752640515565872,60,172.725219726562,48.75,5.65708736735826,0.0926326736807823,5181.7568359375,551.566018317431
1,3,1260,2,0.0752640515565872,60,172.725219726562,52.5,4.09458736735826,0.086016058921814,5181.7568359375,429.931673572618
1,3,1320,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,1380,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,3,1440,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,1500,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,1560,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,3,1620,2,0.0752640515565872,60,172.725219726562,56.25,4.09458736735826,0.0802816525101662,5181.7568359375,460.641078827804
1,3,1680,2,0.0752640515565872,60,172.725219726562,37.5,10.8293810510374,0.120422475039959,5181.7568359375,812.203578827804
1,3,1740,2,0.0752640515565872,60,172.725219726562,48.75,4.6875,0.0926326736807823,5181.7568359375,457.03125
1,3,1800,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,1860,2,0.0752640515565872,60,172.725219726562,48.75,7.70438105103739,0.0926326736807823,5181.7568359375,751.177152476146
1,3,1920,2,0.0752640515565872,60,172.725219726562,52.5,6.14188105103739,0.086016058921814,5181.7568359375,644.897510358926
1,3,1980,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,2040,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,2100,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,3,2160,2,0.0752640515565872,60,172.725219726562,56.25,2.04729368367913,0.0802816525101662,5181.7568359375,230.320539413902
1,3,2220,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,2280,2,0.0752640515565872,60,172.725219726562,45,6.73479368367913,0.100352063775063,5181.7568359375,606.131431531122
1,3,2340,2,0.0752640515565872,60,172.725219726562,45,7.21958736735826,0.100352063775063,5181.7568359375,649.762863062244
1,3,2400,2,0.0752640515565872,60,172.725219726562,52.5,3.60979368367913,0.086016058921814,5181.7568359375,379.028336786309
1,3,2460,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,2520,2,0.0752640515565872,60,172.725219726562,52.5,5.65708736735826,0.086016058921814,5181.7568359375,593.994173572617
1,3,2580,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,2640,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,2700,2,0.0752640515565872,60,172.725219726562,45,9.26688105103739,0.100352063775063,5181.7568359375,834.019294593365
1,3,2760,2,0.0752640515565872,60,172.725219726562,48.75,5.65708736735826,0.0926326736807823,5181.7568359375,551.566018317431
1,3,2820,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,2880,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,2940,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3000,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3060,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3120,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3180,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3240,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3300,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3360,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3420,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3480,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3540,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3600,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3660,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3720,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3780,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,3,3840,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,900,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,960,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1020,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1080,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1140,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1200,2,0.0752640515565872,60,172.725219726562,41.25,23.1131431531122,0.10947497934103,5181.7568359375,1906.83431013175
1,4,1260,2,0.0752640515565872,60,172.725219726562,30,53.4458736735826,0.150528103113174,5181.7568359375,3206.75242041496
1,4,1320,2,0.0752640515565872,60,172.725219726562,37.5,39.9762863062244,0.120422475039959,5181.7568359375,2998.22147296683
1,4,1380,2,0.0752640515565872,60,172.725219726562,52.5,6.14188105103739,0.086016058921814,5181.7568359375,644.897510358926
1,4,1440,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,4,1500,2,0.0752640515565872,60,172.725219726562,56.25,2.04729368367913,0.0802816525101662,5181.7568359375,230.320539413902
1,4,1560,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1620,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1680,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1740,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1800,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,1860,2,0.0752640515565872,60,172.725219726562,37.5,24.6756431531122,0.120422475039959,5181.7568359375,1850.67323648341
1,4,1920,2,0.0752640515565872,60,172.725219726562,26.25,56.46275472462,0.172032117843628,5181.7568359375,2964.29462304255
1,4,1980,2,0.0752640515565872,60,172.725219726562,48.75,20.4729368367913,0.0926326736807823,5181.7568359375,1996.11134158715
1,4,2040,2,0.0752640515565872,60,172.725219726562,52.5,3.60979368367913,0.086016058921814,5181.7568359375,379.028336786309
1,4,2100,2,0.0752640515565872,60,172.725219726562,41.25,11.3141747347165,0.10947497934103,5181.7568359375,933.419415614113
1,4,2160,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,2220,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,2280,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,2340,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,2400,2,0.0752640515565872,60,172.725219726562,56.25,2.04729368367913,0.0802816525101662,5181.7568359375,230.320539413902
1,4,2460,2,0.0752640515565872,60,172.725219726562,56.25,2.04729368367913,0.0802816525101662,5181.7568359375,230.320539413902
1,4,2520,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,2580,2,0.0752640515565872,60,172.725219726562,48.75,7.21958736735826,0.0926326736807823,5181.7568359375,703.909768317431
1,4,2640,2,0.0752640515565872,60,172.725219726562,33.75,16.0016747347165,0.133802756667137,5181.7568359375,1080.11304459337
1,4,2700,2,0.0752640515565872,60,172.725219726562,48.75,7.21958736735826,0.0926326736807823,5181.7568359375,703.909768317431
1,4,2760,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,2820,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,4,2880,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,2940,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3000,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,4,3060,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3120,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3180,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3240,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3300,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3360,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3420,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3480,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3540,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3600,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3660,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3720,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3780,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,4,3840,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,900,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,960,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,1020,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,1080,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,1140,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,1200,2,0.0752640515565872,60,172.725219726562,45,17.4560557857539,0.100352063775063,5181.7568359375,1571.04502071785
1,5,1260,2,0.0752640515565872,60,172.725219726562,30,45.1485799899035,0.150528103113174,5181.7568359375,2708.91479939421
1,5,1320,2,0.0752640515565872,60,172.725219726562,48.75,16.378349469433,0.0926326736807823,5181.7568359375,1596.88907326972
1,5,1380,2,0.0752640515565872,60,172.725219726562,56.25,2.04729368367913,0.0802816525101662,5181.7568359375,230.320539413902
1,5,1440,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,5,1500,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,1560,2,0.0752640515565872,60,172.725219726562,26.25,33.4577305204704,0.172032117843628,5181.7568359375,1756.5308523247
1,5,1620,2,0.0752640515565872,60,172.725219726562,15,82.0556673572617,0.301056206226349,5181.7568359375,2461.67002071785
1,5,1680,2,0.0752640515565872,60,172.725219726562,33.75,28.2854368367913,0.133802756667137,5181.7568359375,1909.26698648341
1,5,1740,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,1800,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,1860,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,5,1920,2,0.0752640515565872,60,172.725219726562,48.75,7.70438105103739,0.0926326736807823,5181.7568359375,751.177152476146
1,5,1980,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,5,2040,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,2100,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,2160,2,0.0752640515565872,60,172.725219726562,52.5,9.75167473471652,0.086016058921814,5181.7568359375,1023.92584714524
1,5,2220,2,0.0752640515565872,60,172.725219726562,33.75,21.065849469433,0.133802756667137,5181.7568359375,1421.94483918673
1,5,2280,2,0.0752640515565872,60,172.725219726562,48.75,7.70438105103739,0.0926326736807823,5181.7568359375,751.177152476146
1,5,2340,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,2400,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,2460,2,0.0752640515565872,60,172.725219726562,48.75,7.70438105103739,0.0926326736807823,5181.7568359375,751.177152476146
1,5,2520,2,0.0752640515565872,60,172.725219726562,56.25,4.09458736735826,0.0802816525101662,5181.7568359375,460.641078827804
1,5,2580,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,2640,2,0.0752640515565872,60,172.725219726562,33.75,16.4864684183957,0.133802756667137,5181.7568359375,1112.83661824171
1,5,2700,2,0.0752640515565872,60,172.725219726562,48.75,7.70438105103739,0.0926326736807823,5181.7568359375,751.177152476146
1,5,2760,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,2820,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,2880,2,0.0752640515565872,60,172.725219726562,52.5,3.60979368367913,0.086016058921814,5181.7568359375,379.028336786309
1,5,2940,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3000,2,0.0752640515565872,60,172.725219726562,56.25,1.5625,0.0802816525101662,5181.7568359375,175.78125
1,5,3060,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3120,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3180,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3240,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3300,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3360,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3420,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3480,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3540,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3600,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3660,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3720,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3780,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,5,3840,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,6,900,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,6,960,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,6,1020,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,6,1080,2,0.0752640515565872,60,172.725219726562,60,0,0.0752640515565872,5181.7568359375,0
1,6,1140,2,0.0752640515565872,60,172.725219726562,45,11.7989684183957,0.100352063775063,5181.7568359375,1061.90715765561
